danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,explicit,label,row_index,genre_phase
0.825,0.685,2.0,-5.21,1.0,0.0776,0.155,0.00977,0.102,0.304,102.03,4.0,202146.0,0,0,10351,3
0.795,0.68,10.0,-3.922,0.0,0.208,0.736,1.17e-05,0.0811,0.694,95.009,4.0,187026.0,0,0,10352,3
0.515,0.766,4.0,-7.291,0.0,0.0936,0.46,3.27e-06,0.136,0.346,112.457,3.0,274678.0,0,1,10353,3
0.804,0.786,10.0,-3.837,0.0,0.0735,0.144,0.0,0.0928,0.575,91.992,4.0,309120.0,0,0,10354,3
0.627,0.858,11.0,-2.824,0.0,0.386,0.263,0.0,0.21,0.342,92.523,4.0,209160.0,0,0,10355,3
0.849,0.758,8.0,-7.498,1.0,0.256,0.499,0.695,0.147,0.0684,115.058,4.0,151625.0,1,1,10356,3
0.898,0.744,2.0,-4.524,1.0,0.0931,0.000253,0.0,0.268,0.299,147.991,4.0,155760.0,1,0,10357,3
0.563,0.741,2.0,-6.307,1.0,0.262,0.137,6.38e-06,0.153,0.355,98.007,4.0,201743.0,1,0,10358,3
0.568,0.777,4.0,-7.147,0.0,0.212,0.35,0.0,0.264,0.504,170.001,4.0,183529.0,0,0,10359,3
0.721,0.769,7.0,-4.111,1.0,0.105,0.0922,0.0,0.0817,0.915,155.932,4.0,187107.0,0,0,10360,3
0.524,0.601,8.0,-6.112,0.0,0.0404,0.663,0.0,0.114,0.598,72.048,4.0,230068.0,0,1,10361,3
0.703,0.588,6.0,-7.765,1.0,0.126,0.199,0.0,0.13,0.768,75.12,4.0,203200.0,0,0,10362,3
0.677,0.81,0.0,-6.192,0.0,0.0378,0.643,3e-06,0.168,0.614,110.044,4.0,258333.0,0,1,10363,3
0.878,0.619,6.0,-5.56,1.0,0.102,0.0533,0.0,0.113,0.639,136.041,4.0,157066.0,0,1,10364,3
0.906,0.629,11.0,-7.371,0.0,0.269,0.178,4.82e-06,0.0799,0.597,108.852,4.0,162935.0,1,0,10365,3
0.404,0.193,11.0,-12.501,1.0,0.0305,0.794,0.000296,0.103,0.273,77.026,4.0,134040.0,0,1,10366,3
0.628,0.735,7.0,-6.782,1.0,0.026,0.107,0.118,0.0676,0.683,140.477,4.0,238533.0,0,0,10367,3
0.378,0.916,8.0,-7.516,1.0,0.0921,0.024,0.000381,0.988,0.622,93.065,4.0,189413.0,0,0,10368,3
0.715,0.384,10.0,-9.641,1.0,0.257,0.529,3.74e-06,0.307,0.451,139.993,4.0,207706.0,0,0,10369,3
0.651,0.628,2.0,-3.756,1.0,0.158,0.0173,0.0,0.113,0.395,175.926,4.0,208825.0,0,0,10370,3
0.648,0.463,3.0,-7.572,1.0,0.032,0.806,0.0,0.396,0.744,102.511,4.0,133133.0,0,0,10371,3
0.745,0.828,8.0,-4.469,0.0,0.168,0.709,0.0,0.107,0.815,106.149,4.0,192028.0,0,0,10372,3
0.619,0.746,6.0,-6.527,0.0,0.043,0.567,0.00057,0.138,0.966,175.946,4.0,269844.0,0,0,10373,3
0.9,0.655,10.0,-7.259,0.0,0.0746,0.346,0.0,0.104,0.885,96.032,4.0,187063.0,0,0,10374,3
0.699,0.645,10.0,-4.591,1.0,0.206,0.454,0.0,0.135,0.517,173.836,4.0,166159.0,1,0,10375,3
0.663,0.876,0.0,-2.141,1.0,0.3,0.0336,2.47e-06,0.127,0.819,99.609,4.0,161705.0,0,0,10376,3
0.762,0.766,5.0,-4.615,1.0,0.0375,0.209,0.0,0.198,0.888,107.011,4.0,226745.0,1,0,10377,3
0.658,0.901,7.0,-2.814,1.0,0.0357,0.0478,0.0,0.12,0.708,93.979,4.0,210520.0,0,1,10378,3
0.503,0.673,1.0,-7.685,1.0,0.395,0.126,0.0,0.607,0.539,128.454,5.0,151500.0,0,0,10379,3
0.741,0.626,11.0,-8.036,0.0,0.0332,0.0882,0.000192,0.11,0.827,93.995,4.0,185815.0,0,0,10380,3
0.647,0.876,10.0,-5.662,1.0,0.185,0.881,3.59e-05,0.26,0.949,151.925,4.0,162897.0,0,0,10381,3
0.752,0.576,5.0,-5.363,1.0,0.0979,0.223,0.0,0.291,0.533,160.041,4.0,198400.0,0,0,10382,3
0.665,0.572,5.0,-9.611,0.0,0.262,0.37,0.0,0.282,0.634,146.9,4.0,107755.0,0,1,10383,3
0.339,0.208,0.0,-16.725,1.0,0.0308,0.396,0.000519,0.18,0.288,98.54,3.0,218013.0,0,1,10384,3
0.718,0.735,1.0,-4.854,1.0,0.0369,0.0917,0.0,0.188,0.4,109.999,4.0,258560.0,0,0,10385,3
0.683,0.503,5.0,-7.783,0.0,0.343,0.637,0.0,0.183,0.483,92.888,4.0,210279.0,1,0,10386,3
0.774,0.842,6.0,-6.424,0.0,0.0824,0.142,0.0,0.318,0.798,110.412,4.0,223866.0,0,0,10387,3
0.493,0.501,4.0,-9.535,0.0,0.111,0.283,0.0,0.449,0.363,95.489,4.0,221450.0,1,0,10388,3
0.627,0.675,5.0,-7.125,0.0,0.212,0.125,0.0,0.0784,0.961,79.31,4.0,277106.0,0,0,10389,3
0.707,0.795,1.0,-5.7,0.0,0.234,0.537,0.0,0.0922,0.612,187.927,4.0,236143.0,0,0,10390,3
0.863,0.882,6.0,-2.396,0.0,0.0611,0.0134,5.6e-05,0.078,0.643,103.988,4.0,188741.0,0,1,10391,3
0.716,0.547,0.0,-6.663,1.0,0.138,0.187,0.0,0.213,0.596,85.023,4.0,225717.0,0,0,10392,3
0.861,0.645,6.0,-6.96,0.0,0.0743,0.423,0.000592,0.349,0.668,121.391,5.0,210989.0,0,1,10393,3
0.75,0.787,2.0,-5.208,1.0,0.0635,0.136,3.22e-06,0.091,0.89,95.027,4.0,196124.0,0,0,10394,3
0.632,0.952,7.0,-4.85,1.0,0.0527,0.0122,0.0119,0.265,0.098,126.967,4.0,171784.0,1,1,10395,3
0.927,0.822,6.0,-5.151,0.0,0.241,0.0954,0.00363,0.0752,0.335,100.036,4.0,177600.0,0,0,10396,3
0.754,0.427,3.0,-14.662,1.0,0.0318,0.157,0.00406,0.107,0.871,124.839,4.0,238066.0,0,0,10397,3
0.685,0.862,0.0,-4.611,1.0,0.0627,0.00757,0.0014,0.0226,0.884,128.032,4.0,232000.0,0,0,10398,3
0.811,0.812,7.0,-4.47,1.0,0.0635,0.151,0.000362,0.152,0.689,87.98,4.0,251266.0,0,0,10399,3
0.781,0.831,10.0,-6.061,0.0,0.111,0.0596,0.0,0.187,0.661,139.98,4.0,234920.0,0,0,10400,3
0.795,0.565,3.0,-4.457,0.0,0.0948,0.131,0.0,0.0802,0.55,87.925,4.0,172342.0,0,0,10401,3
0.744,0.871,8.0,-5.123,1.0,0.0499,0.145,0.000498,0.0752,0.902,172.03,4.0,195400.0,0,0,10402,3
0.721,0.734,5.0,-3.059,0.0,0.255,0.121,2.68e-06,0.127,0.761,171.954,4.0,180348.0,0,0,10403,3
0.863,0.741,1.0,-4.294,0.0,0.194,0.302,0.0,0.215,0.682,105.037,4.0,160000.0,0,0,10404,3
0.78,0.472,5.0,-7.239,0.0,0.0304,0.745,4.71e-05,0.0984,0.837,98.099,4.0,138746.0,0,0,10405,3
0.588,0.61,9.0,-5.008,0.0,0.234,0.534,0.0,0.303,0.645,99.926,4.0,204081.0,0,1,10406,3
0.884,0.821,4.0,-3.295,0.0,0.173,0.0103,0.0,0.0868,0.708,92.06,4.0,183826.0,0,0,10407,3
0.768,0.731,11.0,-4.829,1.0,0.408,0.0767,0.0,0.319,0.805,100.072,4.0,192533.0,0,0,10408,3
0.629,0.741,11.0,-1.521,0.0,0.146,0.532,0.0,0.119,0.816,103.715,4.0,168013.0,0,1,10409,3
0.733,0.812,5.0,-3.505,0.0,0.272,0.0872,0.0,0.136,0.535,167.995,4.0,175714.0,0,1,10410,3
0.904,0.723,11.0,-5.224,0.0,0.26,0.0631,0.0,0.185,0.835,145.013,4.0,227478.0,1,0,10411,3
0.603,0.779,11.0,-5.932,0.0,0.259,0.0993,0.0,0.296,0.738,174.0,4.0,181343.0,0,0,10412,3
0.795,0.565,3.0,-4.457,0.0,0.0948,0.131,0.0,0.0802,0.55,87.925,4.0,172342.0,0,0,10413,3
0.701,0.896,0.0,-6.459,1.0,0.0814,0.0866,0.0,0.0572,0.896,130.067,4.0,198386.0,0,1,10414,3
0.332,0.769,9.0,-4.984,1.0,0.0416,0.158,1.46e-06,0.704,0.35,175.938,4.0,210650.0,0,0,10415,3
0.755,0.767,7.0,-3.754,0.0,0.106,0.0176,0.0,0.143,0.232,156.001,4.0,234520.0,0,0,10416,3
0.561,0.4,6.0,-5.996,0.0,0.146,0.769,9.16e-06,0.1,0.359,107.954,4.0,172160.0,1,0,10417,3
0.469,0.724,4.0,-6.294,0.0,0.123,0.139,0.0017,0.131,0.69,89.973,4.0,176666.0,0,0,10418,3
0.805,0.878,7.0,-3.826,1.0,0.0864,0.0754,0.00329,0.0656,0.922,124.994,4.0,224800.0,0,0,10419,3
0.43,0.776,2.0,-5.563,1.0,0.0412,0.137,0.00046,0.804,0.491,105.076,4.0,219788.0,0,0,10420,3
0.886,0.579,0.0,-7.231,1.0,0.209,0.236,4.23e-06,0.0586,0.427,105.028,4.0,174002.0,0,1,10421,3
0.833,0.661,11.0,-7.721,0.0,0.109,0.00836,0.00287,0.076,0.881,78.006,4.0,235400.0,1,0,10422,3
0.843,0.789,7.0,-2.801,1.0,0.247,0.0028,2.41e-05,0.0322,0.571,125.071,4.0,182413.0,1,0,10423,3
0.756,0.851,2.0,-3.33,1.0,0.0674,0.0336,0.0,0.126,0.934,75.014,4.0,200693.0,0,1,10424,3
0.777,0.647,7.0,-9.612,0.0,0.0486,0.487,0.079,0.0976,0.431,112.951,4.0,151117.0,1,0,10425,3
0.736,0.672,9.0,-5.877,0.0,0.113,0.435,0.0,0.132,0.616,80.039,4.0,232081.0,0,1,10426,3
0.742,0.883,7.0,-2.862,1.0,0.118,0.0468,0.0,0.206,0.464,102.044,4.0,221176.0,0,0,10427,3
0.85,0.568,6.0,-3.453,1.0,0.111,0.5,0.0,0.124,0.617,102.055,4.0,173041.0,1,0,10428,3
0.38,0.548,0.0,-9.26,1.0,0.0333,0.73,0.000142,0.31,0.395,152.498,4.0,263733.0,0,0,10429,3
0.444,7.06e-05,5.0,-7.41,0.0,0.383,0.288,0.000131,0.376,0.288,138.113,4.0,468560.0,0,0,10430,3
0.658,0.854,4.0,-6.796,1.0,0.0323,0.467,0.137,0.578,0.516,119.562,4.0,266960.0,0,0,10431,3
0.606,0.428,1.0,-9.667,0.0,0.257,0.458,0.0,0.213,0.118,79.516,4.0,193863.0,1,0,10432,3
0.854,0.659,5.0,-6.671,0.0,0.198,0.409,0.0,0.108,0.636,102.055,4.0,196116.0,1,0,10433,3
0.909,0.906,1.0,-3.701,1.0,0.206,0.09,1.25e-05,0.287,0.625,121.996,4.0,274701.0,0,0,10434,3
0.606,0.61,2.0,-5.279,1.0,0.392,0.424,0.0,0.165,0.685,129.989,5.0,136826.0,1,0,10435,3
0.787,0.675,4.0,-6.88,0.0,0.29,0.117,0.0,0.259,0.546,100.129,4.0,176692.0,1,0,10436,3
0.866,0.914,7.0,-3.78,1.0,0.205,0.038,0.0,0.028,0.644,96.005,4.0,204986.0,0,0,10437,3
0.681,0.753,11.0,-7.501,0.0,0.418,0.047,0.0,0.102,0.632,99.991,4.0,225706.0,0,0,10438,3
0.733,0.859,1.0,-5.087,1.0,0.146,0.0431,0.0,0.822,0.845,170.047,4.0,238386.0,0,0,10439,3
0.42,0.872,4.0,-2.221,0.0,0.0397,0.243,0.0,0.346,0.397,108.006,4.0,213707.0,0,0,10440,3
0.603,0.661,0.0,-5.857,0.0,0.088,0.221,0.000303,0.0997,0.919,92.135,3.0,181045.0,0,0,10441,3
0.911,0.565,9.0,-6.209,0.0,0.0718,0.429,0.0,0.0802,0.751,96.012,4.0,185312.0,0,0,10442,3
0.809,0.583,1.0,-8.771,1.0,0.0605,0.356,0.0,0.0622,0.478,96.049,4.0,200000.0,0,1,10443,3
0.534,0.462,4.0,-8.172,1.0,0.0266,0.839,0.0,0.129,0.534,96.195,4.0,143333.0,0,1,10444,3
0.76,0.658,7.0,-5.275,1.0,0.275,0.162,0.0,0.195,0.565,100.202,4.0,157944.0,0,0,10445,3
0.816,0.637,7.0,-6.602,0.0,0.0784,0.0918,0.0,0.0892,0.783,87.584,4.0,200773.0,1,0,10446,3
0.822,0.744,9.0,-6.096,1.0,0.094,0.173,7.03e-05,0.0692,0.747,94.04,4.0,206986.0,0,0,10447,3
0.632,0.832,7.0,-1.948,0.0,0.156,0.048,0.0,0.0705,0.783,182.193,4.0,198933.0,0,0,10448,3
0.697,0.66,10.0,-5.459,0.0,0.0352,0.472,0.0,0.243,0.301,93.011,4.0,247374.0,0,1,10449,3
0.812,0.855,7.0,-3.725,1.0,0.0554,0.0789,0.000167,0.108,0.573,90.04,4.0,192477.0,1,0,10450,3
0.604,0.709,8.0,-6.377,1.0,0.158,0.0987,0.0,0.0551,0.907,167.832,4.0,137360.0,0,1,10451,3
0.663,0.507,0.0,-4.684,1.0,0.0718,0.595,0.0,0.0814,0.965,156.836,3.0,180440.0,0,0,10452,3
0.662,0.413,0.0,-7.357,1.0,0.0299,0.213,0.0,0.134,0.467,93.005,4.0,161384.0,1,1,10453,3
0.775,0.736,1.0,-8.072,0.0,0.247,0.319,0.00116,0.127,0.362,100.988,4.0,239026.0,1,1,10454,3
0.608,0.791,11.0,-4.81,1.0,0.0938,0.142,2.21e-06,0.29,0.33,115.635,4.0,165400.0,1,0,10455,3
0.785,0.909,10.0,-3.333,0.0,0.197,0.0261,3.29e-06,0.0599,0.966,177.04,4.0,236053.0,0,0,10456,3
0.765,0.666,7.0,-5.384,1.0,0.172,0.102,0.0,0.116,0.756,87.002,4.0,273360.0,0,1,10457,3
0.959,0.598,8.0,-5.534,1.0,0.0713,0.0358,0.0,0.358,0.408,127.028,4.0,213000.0,1,0,10458,3
0.574,0.891,0.0,-3.665,0.0,0.157,0.0847,0.0,0.16,0.707,100.978,4.0,183240.0,0,0,10459,3
0.677,0.752,11.0,-3.975,1.0,0.384,0.235,0.0,0.189,0.455,192.037,4.0,275000.0,0,0,10460,3
0.687,0.327,10.0,-7.459,1.0,0.039,0.516,0.0,0.0908,0.793,80.019,4.0,229240.0,0,0,10461,3
0.7,0.917,0.0,-4.897,1.0,0.115,0.0773,0.0,0.065,0.888,130.04,4.0,198786.0,0,0,10462,3
0.248,0.218,8.0,-9.347,1.0,0.0325,0.8,9.49e-05,0.176,0.202,84.017,4.0,206440.0,0,0,10463,3
0.588,0.507,6.0,-6.357,1.0,0.0259,0.702,0.0,0.121,0.236,104.012,4.0,196906.0,0,0,10464,3
0.817,0.72,5.0,-8.134,0.0,0.0809,0.172,0.000726,0.109,0.384,119.989,4.0,180563.0,0,1,10465,3
0.477,0.686,6.0,-14.141,1.0,0.0406,0.0101,0.0118,0.0633,0.81,120.837,4.0,216826.0,0,0,10466,3
0.809,0.846,0.0,-3.727,1.0,0.14,0.0924,0.0,0.164,0.574,115.028,4.0,172539.0,0,0,10467,3
0.818,0.605,1.0,-7.121,1.0,0.038,0.293,0.0116,0.0696,0.366,104.931,4.0,178225.0,1,1,10468,3
0.678,0.522,0.0,-7.881,1.0,0.0323,0.698,8.56e-05,0.102,0.713,145.74,4.0,267960.0,0,0,10469,3
0.712,0.799,1.0,-3.952,1.0,0.34,0.0207,0.0,0.0829,0.771,87.647,4.0,190129.0,1,0,10470,3
0.427,0.741,7.0,-7.88,1.0,0.0678,0.0557,0.0,0.118,0.868,171.783,4.0,213973.0,0,0,10471,3
0.563,0.8,11.0,-4.118,0.0,0.036,0.296,0.0,0.119,0.384,138.974,4.0,287549.0,0,0,10472,3
0.725,0.766,7.0,-9.51,1.0,0.0908,0.0196,0.0,0.0335,0.931,87.984,4.0,199600.0,0,0,10473,3
0.828,0.595,0.0,-4.889,1.0,0.0734,0.401,0.0,0.0596,0.974,94.002,3.0,126214.0,0,0,10474,3
0.383,0.282,7.0,-11.764,1.0,0.0467,0.82,1.76e-05,0.212,0.246,187.09,3.0,187733.0,0,0,10475,3
0.705,0.953,1.0,-3.128,1.0,0.149,0.038,0.0,0.0586,0.633,108.243,4.0,191982.0,0,0,10476,3
0.896,0.859,11.0,-4.232,0.0,0.21,0.154,0.000109,0.212,0.938,93.016,4.0,201280.0,0,0,10477,3
0.753,0.733,0.0,-3.715,1.0,0.056,0.253,0.0,0.398,0.156,92.064,4.0,147598.0,0,0,10478,3
0.64,0.86,7.0,-4.481,1.0,0.101,0.302,0.468,0.109,0.516,96.996,4.0,156330.0,0,1,10479,3
0.798,0.809,5.0,-6.152,1.0,0.0839,0.0317,0.0,0.214,0.471,90.006,4.0,206920.0,0,1,10480,3
0.56,0.783,7.0,-5.695,1.0,0.0249,0.136,1.18e-05,0.329,0.734,94.008,4.0,203466.0,0,0,10481,3
0.617,0.298,6.0,-9.527,1.0,0.083,0.684,0.0,0.393,0.579,78.016,3.0,200987.0,0,0,10482,3
0.647,0.686,3.0,-5.745,0.0,0.0413,0.08,1.34e-06,0.528,0.268,79.928,4.0,258298.0,0,1,10483,3
0.665,0.777,10.0,-2.116,1.0,0.0399,0.427,0.0,0.115,0.842,174.831,3.0,165013.0,0,0,10484,3
0.787,0.7,5.0,-7.821,0.0,0.0446,0.226,0.000698,0.165,0.331,113.997,4.0,200413.0,1,0,10485,3
0.484,0.782,2.0,-4.656,1.0,0.0252,0.149,0.004,0.191,0.753,101.06,4.0,181693.0,0,0,10486,3
0.776,0.629,0.0,-6.09,1.0,0.0505,0.0268,0.0,0.114,0.104,97.066,4.0,209146.0,1,0,10487,3
0.871,0.608,6.0,-5.486,1.0,0.4,0.142,0.0,0.0876,0.818,129.784,4.0,192923.0,0,0,10488,3
0.639,0.943,5.0,-3.542,1.0,0.136,0.0462,0.0,0.141,0.639,198.051,4.0,197053.0,0,0,10489,3
0.787,0.858,10.0,-4.152,0.0,0.0373,0.405,2.95e-06,0.133,0.814,105.0,4.0,211920.0,0,0,10490,3
0.764,0.618,8.0,-6.733,1.0,0.0508,0.489,0.0,0.0575,0.99,119.938,4.0,107640.0,0,0,10491,3
0.707,0.405,10.0,-4.985,1.0,0.105,0.698,0.0,0.0732,0.961,84.904,4.0,176093.0,0,0,10492,3
0.819,0.659,5.0,-9.024,1.0,0.0973,0.0534,0.0,0.0435,0.441,116.054,4.0,186002.0,0,0,10493,3
0.553,0.86,7.0,-2.662,0.0,0.279,0.451,0.0,0.222,0.627,110.598,5.0,202600.0,1,0,10494,3
0.562,0.502,6.0,-10.269,0.0,0.255,0.323,0.0,0.0757,0.322,120.104,1.0,224000.0,1,0,10495,3
0.709,0.795,7.0,-4.765,0.0,0.0713,0.000503,1.08e-05,0.222,0.597,120.01,4.0,229786.0,0,0,10496,3
0.773,0.422,1.0,-4.572,0.0,0.187,0.00783,0.00693,0.129,0.488,77.502,1.0,136266.0,1,0,10497,3
0.822,0.736,1.0,-3.969,1.0,0.15,0.157,0.000781,0.0748,0.679,175.93,4.0,181106.0,1,0,10498,3
0.717,0.521,9.0,-9.686,0.0,0.0401,0.022,0.00123,0.0903,0.202,99.986,4.0,211337.0,0,0,10499,3
0.83,0.739,7.0,-5.395,0.0,0.0627,0.136,2.11e-06,0.162,0.631,97.993,4.0,240413.0,1,0,10500,3
0.647,0.876,10.0,-5.662,1.0,0.185,0.881,3.59e-05,0.26,0.949,151.925,4.0,162897.0,0,0,10501,3
0.746,0.588,8.0,-4.945,1.0,0.0524,0.389,5.12e-06,0.057,0.975,119.86,4.0,187266.0,0,0,10502,3
0.583,0.76,1.0,-5.71,0.0,0.318,0.188,0.0,0.13,0.449,97.675,4.0,205453.0,1,0,10503,3
0.87,0.479,9.0,-7.779,1.0,0.165,0.161,0.000157,0.209,0.717,104.059,4.0,159123.0,0,0,10504,3
0.588,0.911,0.0,-8.401,0.0,0.171,0.252,2.57e-06,0.0711,0.259,116.074,4.0,287332.0,0,0,10505,3
0.798,0.625,4.0,-6.83,1.0,0.13,0.383,3.33e-05,0.125,0.774,92.994,4.0,129332.0,0,0,10506,3
0.484,0.726,8.0,-5.022,1.0,0.283,0.0158,0.0,0.213,0.398,109.338,4.0,159720.0,0,0,10507,3
0.827,0.78,0.0,-5.623,1.0,0.375,0.356,0.0,0.0651,0.938,130.033,4.0,211384.0,0,1,10508,3
0.715,0.622,4.0,-3.046,0.0,0.111,0.11,0.0,0.123,0.407,158.088,4.0,173325.0,1,0,10509,3
0.729,0.737,2.0,-3.727,0.0,0.064,0.275,7.58e-06,0.137,0.369,91.99,4.0,193013.0,0,0,10510,3
0.709,0.733,1.0,-4.051,1.0,0.0782,0.164,0.0,0.113,0.212,140.006,4.0,205711.0,1,0,10511,3
0.627,0.617,5.0,-5.314,0.0,0.31,0.086,0.0,0.215,0.88,178.406,4.0,213453.0,0,1,10512,3
0.776,0.651,6.0,-7.41,1.0,0.151,0.0136,2.72e-06,0.0771,0.747,92.015,4.0,195652.0,1,0,10513,3
0.688,0.675,1.0,-3.929,0.0,0.0826,0.297,0.0,0.0761,0.605,94.936,4.0,212210.0,0,0,10514,3
0.647,0.876,10.0,-5.662,1.0,0.185,0.881,3.59e-05,0.26,0.949,151.925,4.0,162897.0,0,0,10515,3
0.772,0.803,1.0,-3.035,1.0,0.0468,0.188,0.0,0.434,0.853,94.981,4.0,242160.0,0,1,10516,3
0.516,0.471,2.0,-10.508,1.0,0.0299,0.595,4.28e-06,0.785,0.361,128.183,4.0,166306.0,0,0,10517,3
0.916,0.655,1.0,-10.936,1.0,0.224,0.0258,0.0,0.175,0.567,104.01,4.0,372226.0,0,0,10518,3
0.815,0.755,5.0,-5.678,1.0,0.0498,0.749,0.0673,0.112,0.763,102.978,4.0,161626.0,0,0,10519,3
0.722,0.317,5.0,-10.93,1.0,0.111,0.26,0.0,0.0558,0.582,72.38,4.0,198560.0,0,0,10520,3
0.867,0.696,4.0,-8.147,0.0,0.0847,0.18,9.82e-06,0.0725,0.818,133.008,4.0,199232.0,0,0,10521,3
0.8,0.649,7.0,-7.242,0.0,0.0981,0.156,0.00274,0.217,0.594,102.965,4.0,206573.0,0,0,10522,3
0.639,0.755,7.0,-9.098,1.0,0.0337,0.482,0.0,0.634,0.712,130.054,4.0,218473.0,0,0,10523,3
0.69,0.745,3.0,-8.848,1.0,0.205,0.167,0.0,0.184,0.666,155.992,4.0,175347.0,0,0,10524,3
0.825,0.7,8.0,-5.154,0.0,0.172,0.277,1.65e-05,0.102,0.927,150.034,4.0,169000.0,0,0,10525,3
0.749,0.925,10.0,-5.034,1.0,0.227,0.241,0.0,0.52,0.641,86.989,4.0,263373.0,1,1,10526,3
0.666,0.465,1.0,-8.545,1.0,0.26,0.0503,0.0,0.215,0.292,167.937,4.0,291175.0,1,1,10527,3
0.484,0.882,7.0,-5.704,1.0,0.0388,0.0444,0.00075,0.974,0.298,102.981,4.0,289173.0,0,0,10528,3
0.774,0.914,7.0,-4.739,1.0,0.159,0.193,0.0,0.427,0.816,98.031,4.0,189026.0,0,0,10529,3
0.54,0.56,9.0,-8.176,1.0,0.381,0.0466,0.0,0.218,0.727,116.498,3.0,308571.0,0,1,10530,3
0.692,0.487,7.0,-6.708,1.0,0.0356,0.685,0.0,0.0601,0.98,108.009,1.0,177266.0,0,0,10531,3
0.768,0.52,0.0,-7.375,0.0,0.0994,0.0912,1.26e-06,0.435,0.776,140.109,4.0,142131.0,0,0,10532,3
0.469,0.852,2.0,-6.001,1.0,0.036,0.101,2.7e-05,0.132,0.671,135.829,4.0,271973.0,0,0,10533,3
0.957,0.766,9.0,-4.567,1.0,0.223,0.108,0.00186,0.116,0.515,128.019,4.0,147395.0,0,1,10534,3
0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,248768.0,0,0,10535,3
0.737,0.876,11.0,-3.821,1.0,0.259,0.142,0.0,0.0553,0.748,95.104,4.0,391000.0,0,0,10536,3
0.356,0.917,9.0,-6.006,1.0,0.0479,0.0335,0.0,0.406,0.518,171.176,4.0,357266.0,0,1,10537,3
0.78,0.768,6.0,-4.325,0.0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,4.0,404106.0,1,1,10538,3
0.661,0.576,6.0,-6.025,0.0,0.485,0.026,0.0,0.0623,0.924,123.425,5.0,173306.0,0,0,10539,3
0.589,0.716,2.0,-5.651,0.0,0.145,0.354,0.0,0.109,0.327,84.384,4.0,209453.0,0,1,10540,3
0.889,0.514,4.0,-6.38,1.0,0.17,0.134,0.0,0.0859,0.586,104.976,4.0,151510.0,1,0,10541,3
0.421,0.573,5.0,-10.778,0.0,0.337,0.496,0.0,0.179,0.549,84.782,4.0,297651.0,0,0,10542,3
0.727,0.83,0.0,-1.08,1.0,0.116,0.126,0.0,0.176,0.94,107.106,4.0,144126.0,1,0,10543,3
0.83,0.739,7.0,-5.395,0.0,0.0627,0.136,2.11e-06,0.162,0.631,97.993,4.0,240413.0,1,0,10544,3
0.567,0.494,7.0,-11.309,1.0,0.046,0.245,0.00132,0.712,0.547,175.448,4.0,256720.0,0,0,10545,3
0.542,0.467,10.0,-11.838,0.0,0.354,0.298,0.0,0.116,0.315,66.709,5.0,187488.0,1,0,10546,3
0.841,0.593,1.0,-7.846,1.0,0.0379,0.418,0.0,0.124,0.808,124.917,4.0,162802.0,1,1,10547,3
0.756,0.816,4.0,-1.418,0.0,0.0972,0.3,0.0,0.172,0.899,100.04,4.0,92250.0,0,1,10548,3
0.53,0.304,7.0,-10.509,1.0,0.0342,0.825,0.0182,0.145,0.301,90.495,3.0,211346.0,0,0,10549,3
0.724,0.84,0.0,-3.633,1.0,0.0393,0.0564,0.0,0.618,0.842,92.011,4.0,197086.0,0,0,10550,3
0.662,0.896,5.0,-5.311,0.0,0.251,0.318,0.0,0.186,0.79,90.622,4.0,305280.0,0,1,10551,3
0.723,0.612,2.0,-3.912,0.0,0.0673,0.203,3.01e-06,0.112,0.418,82.885,4.0,193802.0,0,0,10552,3
0.787,0.872,9.0,-2.117,1.0,0.143,0.0067,0.000193,0.136,0.696,92.025,4.0,194013.0,0,0,10553,3
0.904,0.767,9.0,-1.909,1.0,0.232,0.0457,9.17e-06,0.072,0.656,87.989,4.0,188181.0,1,1,10554,3
0.807,0.803,11.0,-4.156,1.0,0.126,0.6,0.0085,0.136,0.706,91.982,4.0,258799.0,0,0,10555,3
0.846,0.876,10.0,-4.168,0.0,0.0931,0.0237,8.43e-06,0.0921,0.774,94.004,4.0,140425.0,1,0,10556,3
0.532,0.639,1.0,-8.823,0.0,0.0418,0.151,0.0,0.122,0.357,137.971,4.0,384347.0,0,0,10557,3
0.822,0.736,1.0,-3.969,1.0,0.15,0.157,0.000781,0.0748,0.679,175.93,4.0,181106.0,1,0,10558,3
0.776,0.629,0.0,-6.09,1.0,0.0505,0.0268,0.0,0.114,0.104,97.066,4.0,209146.0,1,0,10559,3
0.627,0.858,11.0,-2.824,0.0,0.386,0.263,0.0,0.21,0.342,92.523,4.0,209160.0,0,0,10560,3
0.674,0.688,11.0,-5.029,0.0,0.246,0.303,0.0,0.14,0.606,99.541,4.0,252860.0,1,0,10561,3
0.734,0.789,10.0,-4.305,0.0,0.454,0.447,9.66e-05,0.498,0.811,76.182,4.0,195866.0,0,0,10562,3
0.767,0.755,7.0,-7.302,1.0,0.259,0.0468,0.0,0.118,0.822,177.991,4.0,226868.0,0,0,10563,3
0.686,0.735,2.0,-4.616,1.0,0.264,0.00921,0.00066,0.342,0.0596,171.355,4.0,322226.0,1,1,10564,3
